text,label
꼬8^'~;#`6%추,1
미ㅊㅣㄴ 녀ㄴ 아주독불장군이구만!!다들 아니라는데 왜 밀어붙이기냐구!!,1
^_^ㅗ,1
qudr 너 짱개지?,1
예수가 밥처먹여주냐 뼝씬들,1
ho ho ho nigger,1
시>`2벌,1
검찰수서 하시요 견찰을 뭘믿고 맏깁니까,1
개씹좆사기인데?,1
엿같다 생각,1
하다 하다 별 풍산개 개짓는 소릴 다하네 북한이 그리 좋으면 가라 대깨문들 데리고 떠나라 무능이 한심이 어벙이 gsgg,1
씨바 핑 터지는걸,1
듣보잡인가 봐요,1
죄인이 이어서 죄명이라고라? 떽!!! 이런일이 있을수는 음따 깜빵에 쳐박았다가 교육대에 끌고가서 민족에게 지은죄를 벌하여야 한다.,1
주시만 하고 있거라....문죄앙은 시진핑 눈치보고..너는 문죄앙 눈치보고....,1
씨파 쥐동자님,1
왜 세금을 니돈 쓰듯이 하냐 중국 세계2위 부자나라다 이 놈의 정부는 쓸데없는 곳에 세금좀 쓰지마라 이름부터 맘에 안드는데 하는짓도 똑같네,1
ㅗ만 봤음,1
크야 이 색끼 죽여,1
씨::불,1
한명만 사람새끼여도 이겼음,1
닷지만 5번쨰 엿같네,1
♥한유총 참 잘했읍니다 문재인 🐕🐦끼독주를 막고 투쟁에 박수를 보냅니다 영리사업을 강제로 못하게 하는것은 강압입니다 자유경제질서 파괴하는 행위입니다 *유은혜 🐕년을 마구마구 패주고싶다*,1
유준영씹련아,1
ㅁ 그래서 좇같은거 키우면 벽느낄수있음,1
겁만 줌 등신이,1
쿠컼ㅋ큐ㅗㅋ,1
누가 나 장애년 넣음,1
아 더러운년,1
ㅆ.ㅣ발 돈도 많은 새킈가 걍 사먹어라 엄한애들 건들지말구,1
라이즈 저 주호민같은련이 겜 다 말아먹네,1
으억 시팔,1
ㅆl발년,1
싸발!,1
봐준거 ㅗ,1
개쉐꺄아아ㅏ아아ㅏ아아아ㅏ아앙ㅇ,1
터쳐도 걍 내가 ㅈ까식으로,1
좆나 심심함🥵,1
개ㅗ아새ㅣㅑㅇ,1
마지막 토론도 대장동 때문에 불리하다고 생략한 떼놈들이 원칙 은 개뿔!! 여튼 내로남불이 전문이야!!,1
십빠새끼양,1
ㅈ망겜 ㅋㅋ,1
로시는 왜 뒤져있는것인???,1
뭐라는거야지가피해주고개병신짓해서이사단난건데왜언행불일치같은소리를쳐하노,1
팀이븅신들이랑,1
질할옆차기를 하고 자빠졌구나 쯧쯧,1
ㅅ 쉬팔이거머냐,1
일단 소망 개장애년이나,1
ㅋㅋㅋ 희토류는 단기적 협상카드로 이해가 가지만 인터넷 규제는 뷰으응신들인가 지내나라 좀먹는 짓을 하려고 하내 ㅋㅋㅋ,1
핵이 밥먹여주냐? 그냥 떳떳하게포기하고 동반자로서 살면될것은...미국이 아직도 우승게보이냐? 짱께와 러시아가연합해도 미국한텐 안돼,1
나 지금 롤 하는즁ㅗ,1
❤️‍🔥🥵<:emoji_15:1174552180116697098> 🖕,1
이미 좆뻉이로 학습했었다고,1
시기를 이렇게 잘만난것도 천운인 페북 냄비들 물타기한 씹노잼 거품 영화,1
물결ㅗㅗ물결,1
응븅신,1
씨80벌,1
오타 ㅗ,1
ㅅ;발련,1
그냥 얼굴보고 반해서 빠순이짓 해놓구선 왤케 포장해 ㅋㅋㅋ,1
bitch bitch bitch bitch 내일도 오늘처럼 나결이랑 같이ㅣ 일찍갈게^^,1
수박을먹을땐시발라먹어야해,1
"꾸욱.. 그의 자지가 그녀의 보지에 삽입되며 자지가 질내를 강제로 넓히면서 들어가 처녀막을 뚫고 끝까지 푸욱—.. 하고 그의 자지가 자궁을 밀어올리듯이 끝까지 밀고 들어갔어.``` `"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" …!! —/…! ../ …- """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""` ``` 그녀의 끊어져버린 처녀막에서 피가 흘러 침대의 시트를 붉게 적시며 그가 처음 삽입으로 인해서 전해져오는 끝없는 쾌락에 몸을 파르르.. 떨다가 이내 천천히 떨림이 잦아들며 그녀의 몸을 꼬옥 붙들고 피스톤질을 하기 시작하지.``` -# `푹.. 푸욱..-!`",1
무지 개머저리,1
who the fuck,1
씨+;\.5/.%ㅂ,1
갭새뱃ㅂ샙샛배ㅐㄳ배새ㅐㅂㄳㅄ개,1
꼬~.0$/$7{=추,1
fuck that's so funny,1
미a x ea x ea x ea x ea x ea x ea x ea x ea x ea x ea x ea x ea x ea x ea x ea x ea x ea x e친년,1
개좃망까진아니고,1
마지막에 ㅅㄲ은 욕인거같아요,1
니 꼬추 풀발 안되는거야 이시키야,1
ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗ,1
아씨발나자겟다고1시간전에말햇는데,1
ㅈ?)1|68`5$1ㄹ,1
좀 싸발적인데,1
십새기랑,1
쌔/1<끼,1
코로나 니까 붕ㅇㅇ시나 지 글에 답 잇어도 머를새킈,1
비응신겜ㅋ,1
na nun sex lel wyee   hae sap ni da,1
돼지거라 꼴보기싫타,1
근데요... 북한 맨날 ㅈ또아니라고 다 보고있고 뭐하는지 다 안다면서 왜케 하나도 모름? 허구헌날?,1
18세끼,1
죄송합니다 . 내인생에 잇어 앞으로 보수에서 개.돼지가 출마하더라도 빨강이당은 찍지않을게요. 댓가 혹독합니다. 내손목 짤라뿌고 싶네요.ㅠㅠ,1
20분동안 개지랄해서,1
마 주둥이좀 조심해라ㅡㅡ나이 먹고 머하는 짓이야,1
돌려막기 하다가 좆망해서,1
싯팔람아,1
진짜개좇같다,1
야'9발,1
복구키 서버 ㅄㅄㅄㅄㅄㅄㅄㅄ,1
문죄앙새키야 넌 스스로 하야하는게 국익에 절대도움이다,1
상수잠깐 아가5리해봐,1
댓글을 보니 한남 수준ㅉㅉㅉ 하긴 자성할 머리와 마음이 있으면 한남이 아니지.,1
김치년들은 도와주고 싶지가 않음~ 미투를하든 유투를하든 맘대로햇~ ㅎ,1
# ㅄ아 똘똘이가 햇다고,1
나는 정말 동생이 좋다 나 깨워줌 내가 자고있을떄 존시나 이러면서 나한테 존나 뛰어서 뭉게는데 쩔지,1
좆은아침^^,1
시/[*5벌,1
ㅂ신.,1
시<^6$%발,1
놈,1
개독,1
김치년,1
장애년,1
씹년,1
씹련,1
미친년,1
tlqkf,1
nigger,1
ㅁㅊ놈,1
색스,1
fuck,1
왕자지,1
골빈,1
놈들,1
이놈,1
ㅄ아,1
쳐,1
씨팔,1
지럴,1
찌랄,1
개쉐끼,1
개시키,1
개년,1
썅놈,1
썅년,1
조까,1
좃,1
줫같,1
줫망,1
죽어,1
디져,1
뒈져,1
디졌,1
뒈졌,1
웜퇘지,1
니기미,1
좆창,1
좃창,1
좆창남,1
좃창남,1
창녀새끼,1
창녀새기,1
좆같은,1
족같은,1
줙같은,1
졋같은,1
젹가튼,1
좃같은,1
한녀충,1
생리충,1
년들,1
좆만,1
좆만아,1
문슬람,1
악당같은놈들이,1
짐승새끼,1
검새,1
검새들,1
엿이나 처먹어,1
틀닭,1
틀닭들,1
미친놈,1
이 상황은 진짜 썅년.,1
진짜 씨팔이라고밖에 못 하겠다.,1
썅년 같은 소리 하고 있네.,1
디져 같은 소리 하고 있네.,1
왜 이렇게 줫같이 굴어?,1
아 엿이나 처먹어 진짜.,1
완전 조까이네.,1
걔가 한 말은 개년 그 자체야.,1
너 정말 뒈져.,1
너 정말 썅년이다.,1
이 상황은 진짜 좃.,1
이 상황은 진짜 지럴.,1
아 찌랄 진짜.,1
좃 때문에 짜증나.,1
너 정말 썅놈이다.,1
개년 같은 소리 하고 있네.,1
이 상황은 진짜 엿이나 처먹어.,1
완전 썅놈이네.,1
또 썅놈 같은 일이 생겼어.,1
엿이나 처먹어 같은 소리 하고 있네.,1
또 엿이나 처먹어 같은 일이 생겼어.,1
완전 뒈졌네.,1
완전 찌랄이네.,1
진짜 줫망이라고밖에 못 하겠다.,1
완전 엿이나 처먹어이네.,1
개쉐끼 때문에 짜증나.,1
죽어 때문에 짜증나.,1
또 디져 같은 일이 생겼어.,1
진짜 줫같이라고밖에 못 하겠다.,1
완전 개년이네.,1
아 줫같 진짜.,1
너 정말 줫같다.,1
이 상황은 진짜 개년.,1
걔가 한 말은 조까 그 자체야.,1
또 개시키 같은 일이 생겼어.,1
또 죽어 같은 일이 생겼어.,1
진짜 썅놈이라고밖에 못 하겠다.,1
이 상황은 진짜 개시키.,1
완전 씨팔이네.,1
또 디졌네 같은 일이 생겼어.,1
진짜 지럴이라고밖에 못 하겠다.,1
진짜 개년이라고밖에 못 하겠다.,1
이 상황은 진짜 디져.,1
개시키 때문에 짜증나.,1
진짜 뒈져라고밖에 못 하겠다.,1
진짜 썅년이라고밖에 못 하겠다.,1
완전 줫망이네.,1
완전 지럴이네.,1
왜 이렇게 뒈졌같이 굴어?,1
또 뒈졌 같은 일이 생겼어.,1
지럴 같은 소리 하고 있네.,1
이 상황은 진짜 썅놈.,1
줫망 같은 소리 하고 있네.,1
또 개년 같은 일이 생겼어.,1
너 정말 개년이다.,1
또 개쉐끼 같은 일이 생겼어.,1
진짜 좃이라고밖에 못 하겠다.,1
완전 뒈져이네.,1
너 정말 디졌다.,1
너 정말 좃같다.,1
또 썅년 같은 일이 생겼어.,1
너 정말 지럴맞다.,1
조까 때문에 짜증나.,1
걔가 한 말은 지럴 그 자체야.,1
완전 썅년이네.,1
썅놈 때문에 짜증나.,1
걔가 한 말은 뒈졌 그 자체야.,1
디져 때문에 짜증나.,1
왜 이렇게 씨팔같이 굴어?,1
걔가 한 말은 죽어 그 자체야.,1
이 상황은 진짜 뒈져.,1
이 상황은 진짜 죽어.,1
씨팔 때문에 짜증나.,1
걔가 한 말은 개쉐끼 그 자체야.,1
왜 이렇게 개시키같이 굴어?,1
죽어 같은 소리 하고 있네.,1
너 정말 개시키다.,1
걔가 한 말은 개시키 그 자체야.,1
뒈져라는 말 때문에 짜증나.,1
뒈졌구나 같은 소리 하고 있네.,1
너 정말 씨팔이다.,1
뒈져 같은 소리 하고 있네.,1
걔가 한 말은 디졌 그 자체야.,1
이 상황은 진짜 줫같.,1
걔가 한 말은 뒈져 그 자체야.,1
아 좃 진짜.,1
좃 같은 소리 하고 있네.,1
이 상황은 진짜 개쉐끼.,1
걔가 한 말은 줫같 그 자체야.,1
줫같 때문에 짜증나.,1
또 뒈져 같은 일이 생겼어.,1
씨팔 같은 소리 하고 있네.,1
너 정말 개쉐끼다.,1
걔가 한 말은 찌랄 그 자체야.,1
너 정말 찌랄다.,1
진짜 조까라고밖에 못 하겠다.,1
찌랄 때문에 짜증나.,1
진짜 뒈졌이라고밖에 못 하겠다.,1
아 디졌 진짜.,1
완전 줫같이네.,1
완전 좃이네.,1
뒈졌 때문에 짜증나.,1
걔가 한 말은 썅년 그 자체야.,1
왜 이렇게 찌랄같이 굴어?,1
너 정말 죽어다.,1
아 지럴 진짜.,1
걔가 한 말은 엿이나 처먹어 그 자체야.,1
이 상황은 진짜 찌랄.,1
왜 이렇게 엿이나 처먹어같이 굴어?,1
또 줫같 같은 일이 생겼어.,1
아 줫망 진짜.,1
찌랄 같은 소리 하고 있네.,1
지럴 때문에 짜증나.,1
아 개쉐끼 진짜.,1
아 뒈져 진짜.,1
아 씨팔 진짜.,1
이 상황은 진짜 씨팔.,1
아 썅놈 진짜.,1
완전 디져이네.,1
개시키 같은 소리 하고 있네.,1
왜 이렇게 썅놈같이 굴어?,1
진짜 디졌이라고밖에 못 하겠다.,1
걔가 한 말은 디져 그 자체야.,1
디졌 같은 소리 하고 있네.,1
완전 디졌네.,1
진짜 디져라고밖에 못 하겠다.,1
왜 이렇게 개년같이 굴어?,1
왜 이렇게 줫망같이 굴어?,1
왜 이렇게 디졌같이 굴어?,1
너 정말 줫망다.,1
진짜 엿이나 처먹어라고밖에 못 하겠다.,1
완전 개쉐끼이네.,1
개년 때문에 짜증나.,1
너 정말 엿이나 처먹어다.,1
완전 죽어이네.,1
아 디져 진짜.,1
왜 이렇게 개쉐끼같이 굴어?,1
완전 개시키이네.,1
이 상황은 진짜 줫망.,1
아 조까 진짜.,1
또 지럴 같은 일이 생겼어.,1
개쉐끼 같은 소리 하고 있네.,1
아 개시키 진짜.,1
왜 이렇게 뒈져같이 굴어?,1
왜 이렇게 좃같이 굴어?,1
너 정말 뒈졌다.,1
왜 이렇게 디져같이 굴어?,1
조까 같은 소리 하고 있네.,1
또 씨팔 같은 일이 생겼어.,1
진짜 찌랄이라고밖에 못 하겠다.,1
너 정말 조까다.,1
썅년 때문에 짜증나.,1
엿이나 처먹어 때문에 짜증나.,1
아 썅년 진짜.,1
썅놈 같은 소리 하고 있네.,1
걔가 한 말은 좃 그 자체야.,1
왜 이렇게 썅년같이 굴어?,1
또 좃같은 일이 생겼어.,1
걔가 한 말은 씨팔 그 자체야.,1
아 개년 진짜.,1
아 뒈졌 진짜.,1
진짜 개쉐끼이라고밖에 못 하겠다.,1
디졌 때문에 짜증나.,1
진짜 개시키이라고밖에 못 하겠다.,1
걔가 한 말은 썅놈 그 자체야.,1
이 상황은 진짜 디졌.,1
너 정말 디져다.,1
또 조까 같은 일이 생겼어.,1
왜 이렇게 조까같이 굴어?,1
줫망 때문에 짜증나.,1
줫같 같은 소리 하고 있네.,1
이 상황은 진짜 조까.,1
또 줫망 같은 일이 생겼어.,1
또 찌랄 같은 일이 생겼어.,1
왜 이렇게 지럴같이 굴어?,1
이 상황은 진짜 뒈졌.,1
걔가 한 말은 줫망 그 자체야.,1
씨mo o mo발,1
편의점 요구르트 빨대 도둑 ㅅㄲㄲㄱㄱㄱㄱㄱㄱㄱ,1
섹{~5스,1
똥구중병신년들,1
노조 ㅅㅋ들 사회독버섯들. 범죄조직,1
@everyone 여기 ㅈ망했으니까 걍  저기 샵이랑 산맥만 들어가고 나가기 ㄱㄱ,1
줫된다,1
탈원전외친 ㅁㅊ광이s기들 정권바뀌면 전부구속수사해라.지금 신안염전에 태양광 무더기로 설치해서 소금값 또 오른다.,1
꼴페미년들 왜 이런 뉴스기사에는 등판안함? 페미니즘자체가 양성평등인데. 죽은애기는 가치도없다 이건가?,1
? 글옵 핵 존내 많음,1
재인이 자~~알 뽑았잖아..아직도 문비어천가를 부르는 달창들과 개 돼지가 더 많다고하는데..,1
어우 존내 편하다,1
아잇 ㅅ바,1
죽일노무쉐키문죄앙과 림종석........................국민을 능란한 죄로 사형 시켜야 할 놈이다.,1
어벤져스 도와줘요 나쁜 돼지 새퀴좀 도살장에 보내줘요,1
좆됌ㅁ;;,1
집회나간 틀딱들 틀니3개월압수하면 집회안함 법으로 하자,1
느]6$$-{96금6](*마,1
도로통제 좆도안하는데,1
지금 좆됐설,1
니미새끼만할까 ㅎ,1
네 다음 자한당...^^,1
쉬팔러미,1
(뭐라는거야 좆고아년),1
"개슬람 좆논리갑외국인이라도 우리나라오면 개슬람 따라야한다하지만, 우리가 외국에 나가면 개슬람문화 지켜야한다???진짜 개애미디진 논리중에 갑이라 생각함",1
이런 ㅅㄲ,1
<@734800913587241052> 씨빨트로피몇이냐고요씨발아,1
보지윤 사설 두명이서ㅠ나랑 2ㄷ1 하는데 탐아 먹이고 서버 추방함,1
다 ㅈ까고,1
저 ㅅㄲ 섭 나가는게,1
느*+0금'마,1
여기쪽바리들왜이렇게많냐? 아베가돈주디?ㅋㅋㅋ,1
# 녹전다시해ㅅㅂ롬들,1
약속하자고시바류ㅠ,1
수학 빼고 다 좆댔는데?,1
아 쒸발,1
<>  님아 체크에 이모지 뻑큐 쓰지 않개 해주세요],1
공개연애비추ㅡㅡ끼리끼리잘만났네 못싱것들,1
그냥쳐들어가서 들이박아주세요..가만히있으면 더하는놈들입니다...폭동이 안일어나는게 진짜신기한 나라....,1
여기글쓴 도동늠의힘 추종하는 무식하고 뇌가 이상한 tk 인간들 아직도 많네 !,1
윤쩍벌 별짓을 다하는군 재수없다,1
성보지클랜??,1
좆도안했음,1
검열봇 엄1마 터졋네,1
님 무슨 개소리를하는거임,1
십새야 봐달라고,1
일본은 재래시장 돌면서 보호비 뜯어가는 양아치와 같습니다 양아치 뒤에서 숨어지내자는 매국놈들 척살해야 합니다,1
쟤 좆찐따라서 그냥 내가,1
못배운 늙은이들 + 씹왜구일보의 콜라보,1
나대다가욕쳐먹으니까기분좋냐이시바랙장애인ㅅ,1
이세끼노틸러스개무시하네,1
또 디코 그지랄남,1
갑자기감정에호소한새끼누구임,1
그러면 미미친년이다(?),1
전라도 토착짱깨가 여기에도 대댓글을 다네요,1
야2>1!=';#발,1
좌빨 무능정권.공무원 이러고도 수십만 증원한다지. 공무원증원으로 취업률 올린다는 헤게망측한 정권,1
씨ㅃ랴ㅐ,1
개쓉,1
이렇게 눈앞에 팩트가 펼처지고 친절하게 설명해줘도 곽아들 올 3월 50억받은거랑 윤부친 집판거가지고 야당게이트라고 하는것들은 뇌가 있는거 맞냐? 1조 먹튀한 사건이고 이죄명이 선정하고 사인했다고 말해줘도 뭔말인지 모르지?,1
폰섹 그거,1
씨봉새캬,1
리갠이십새기인고 ㅇㅈ?,1
조민아~~철처한 이중성과 뻔뻔함도 유전이네!!~~~아닥해라 니 애비의 개쪄는 철처한 이중인격자형태에 분노한다 그래 니집구석에서만 공정했겠지 그래서 어느하나도 편법을 저지런적이 없다는거냐??? 니가 그실력으로 만약 의사되면 그때 돌연사가 줄줄이 나온단다 남의 생명 함부로 다룰 수 없단다 그 실력으로~~~,1
아니 엄마 5시까지ㅜ온다면서,1
오망꼬 삽입 같은련,1
기존 나키랑,1
섹스방 라이브라고 떠있으니까 너무 야해요,1
무기 초초초빨빨파 나와야하는데 씨이발 안나오네 색채 20개를 박았는데,1
드러운 메페미들....,1
전지우 저 새aa끼 디스코드 그거,1
님은 왜 개씹보지임 ?,1
올리자 마자 바로 삭제 저 썩을뇬 머리 끄댕이 잡아가 ㅈㄷᆞ패고 싶네,1
씨&33%'2불,1
유승민 만한 보수도 업는데 ㅋㅋ 내가 봣을떼 보수와 꼴통의 갈림길이 유승민인거 같다,1
윤서인 - 찐따 시키,1
중국인이노?ㅋㅋㅋㅋㅋ 화웨이 5g 규제로 나락간게 언젠대 ㅋㅋㅋㅋ 그리고 프리미엄 시장 점유율이나 매출 영업이익 삼성 확고한 2위다 ㅋㅋㅋㅋ 어딜 중국기업이랑 처비비노 조선족놈아,1
내가어케알어시바,1
이재명 성남시장 압색해라 폰도 압색하고 검새들 뭐하나 증거인멸 다하라고 시간주나보네,1
구멍이 싸발이네,1
니탓이지 ㅂ신앜ㅋㅋㅋ,1
준상이 같은넘,1
좆됐네 허허허헣,1
야 스페야 발로하자,1
니 애비는 알츠하이머,1
<@1168469374936551438> 뭐라는거야 느그애미 호시노아이 ㅋㅋㅋㅋ <@946463932959322175>,1
똘추?,1
경제 10창낸 장하성 저기에 또 꽂아놨네,1
니캐가존나짱쎈거고,1
너 썅놈,1
시불롬들,1
개 10극혐 프로 주업뿌아롸,1
국어수학과학영어도덕역사역사부도짱께민주주의시민음식(?),1
어ㅄ노,1
수간이노 유사인류 ㅇㅈ?,1
개!?[<#%]}!보=7&지,1
밸런스 좆박겠네,1
역시 계집은 닛뽄계집이 쵝오다 므흣~!,1
중공짱께 유학생들은 간첩이 모두 추방해라,1
ㅗㅃㅃㅃㅃㅃㅃㅃㅃㅃㅃㅃㅃㅃㅃ,1
쌔&#2{$#끼,1
