text,label
디코 들러와봐,0
위에있는거 맞조ㅛ??,0
내일도 가지..,0
아님류마가,0
샹각이라도 도와줘요,0
너구리라고,0
도깨비 고스트,0
그냥 평일에도 여는게 나을거 같은데,0
so??,0
님 친구 god 닉 받아주세요,0
핸드폰 액정부터,0
진짜 안들어오면,0
아켈님도 언니 하면 되겠당,0
원래 이게 안떠야함,0
테드 제 친구임,0
그떄감,0
딱히 안먹을듯,0
아ㄱ각각,0
나 고딩때도 놀고있는데,0
저 이거 어케해요???,0
예전에 메그랑 카이주 파라다이스에서 1ㄷ1 했는데,0
<@&1033684430461620241> 칼바람 하실분,0
아니 변태,0
말을 하고,0
걍 모른채,0
쉣...........,0
민호님이 하기에는 무리일듯,0
안바뀌겟지?,0
나 지금도 공부중이란 말야,0
8ㄷ8만,0
내 계정에서 하실?,0
너 역힐,0
3보 2포,0
유적갑옷 싸게 팝니다,0
찡짱쫑은 왜 안감,0
또 연패해서,0
방에 있던 15만원은 뭐에요?,0
나 그만 죽여,0
<@783631911783497780> 그냥 그렇다고 쳐요,0
아 이렇게 상대하는구나,0
징집중인데,0
<@1126828704404873247> 여긴 청소 좀 함미다;;,0
다시 초대해드렸습니다,0
예 하지만 상대방들은 클린 한번이면,0
무슨옛날노래요,0
너 어디갔는데,0
내아내,0
이버스타고있는ㄷㆍ기,0
20%모자른 느낌 ㅠ,0
yassssss,0
22일째에 풀리는거임,0
다 막히는데,0
몽키스패너로,0
아직 2시 안됨,0
에잇 이딴걸 보고서라고,0
오 십덕~,0
님 밀투가 왜이렇게,0
데모소타혼고노,0
왕도에서개뛰댕기면서사냥할땐,0
맞춰주랑,0
23년 1월이였나,0
코피 들어갓어ㅠㅜ,0
울만했네,0
좀 참을껄,0
어머 그런플레이,0
:icon_gacha_ticket_01:,0
부지런...,0
저번에 내가 치마 입고 나가면,0
"이제 스쿼드 1팀,2팀,3팀,4팀",0
그런것을 알려주고,0
재영이가 해줌?,0
요즘 세대들은 1년16개월이래요,0
미치내기야],0
58문제가 숙제,0
드래곤으 돈,0
일수도잇죠,0
그리고 이건 나눔의 대화임,0
아크를키다!!!!!!!!!,0
👁️👃👁️         👅,0
윤석열 후보님 점점토론에 익숙해지는듯 오늘도 국민들바라보며 정귄교체를 위 해 힘써주세요,0
마멜러 만세,0
공지올립니다,0
재미없어요 라고할뻔,0
뽑고 난제에 계속 데려갔는데,0
약 30분인데 0ㄷ0이면 심각한데 이건,0
미국에 사는 중국 애들은,0
고멤 따질떄가 아니라,0
무멘셤,0
무슨 뜻임,0
연성,0
12.0 피닉스가 야무져서,0
aㅝ이런,0
장난이냐고 뭔,0
푸리나가 살린 캐릭이 몇개냐,0
본님이,0
모르겠고 지금으로썬 가장 좋아보이는곳이,0
여기로부르는건,0
유몬이,0
석유 같은 건,0
왜이리 화가 나심 ~?,0
뭘 더 좋아하세요?,0
c v를 잘써봐 애들아,0
아뇨 알반돌고있어요,0
이거 쓰면서 하면,0
ㅋㅋ둘기분들 ㄱㅇㅇ,0
자고 싶은데,0
지금 현타와서,0
나 태그,0
지금 패드 못해,0
바키랑 붕친 두국가 전부 밴이 좀됐을꺼야,0
커스텀해서,0
내부 두렵다,0
상전벽해랑,0
60로벅 날림 ㅋㅋㅋㅋ,0
<@1280841043599949909> <@1228972556644515911>  뿌엑!¡!!¡!!!¡¡¡ 놀아줘!!!¡¡!!!¡¡ (이것은 냥늅이 할게 없어서 금쪽이가된 모습입니다.) @reall.kwo <@1228972556644515911>  뿌엑!¡!!¡!!!¡¡¡ 놀아줘!!!¡¡!!!¡¡ (이것은 냥늅이 할게 없어서 금쪽이가된 모습입니다.) @reall.kwo <@1228972556644515911>  뿌엑!¡!!¡!!!¡¡¡ 놀아줘!!!¡¡!!!¡¡ (이것은 냥늅이 할게 없어서 금쪽이가된 모습입니다.) @reall.kwo <@1228972556644515911>  뿌엑!¡!!¡!!!¡¡¡ 놀아줘!!!¡¡!!!¡¡ (이것은 냥늅이 할게 없어서 금쪽이가된 모습입니다.) @reall.kwo <@1228972556644515911>  뿌엑!¡!!¡!!!¡¡¡ 놀아줘!!!¡¡!!!¡¡ (이것은 냥늅이 할게 없어서 금쪽이가된 모습입니다.) @reall.kwo <@1228972556644515911>  뿌엑!¡!!¡!!!¡¡¡ 놀아줘!!!¡¡!!!¡¡ (이것은 냥늅이 할게 없어서 금쪽이가된 모습입니다.) @reall.kwo <@1228972556644515911>  뿌엑!¡!!¡!!!¡¡¡ 놀아줘!!!¡¡!!!¡¡ (이것은 냥늅이 할게 없어서 금쪽이가된 모습입니다.) @reall.kwo <@1228972556644515911>  뿌엑!¡!!¡!!!¡¡¡ 놀아줘!!!¡¡!!!¡¡ (이것은 냥늅이 할게 없어서 금쪽이가된 모습입니다.),0
여자친구데리고와,0
사람 처음봐요?,0
오네트 80억 실환가..,0
아 나는 lg폰 쓰고있습니다.,0
벌써 리붓 끝이네 ㄷㄷ,0
약밥 맛있음,0
20종류에는 다음 섬이 열려요,0
ふたりいきぴったりじゃん,0
몰랐으,0
형 집이다,0
수비수준도,0
360도 돌아가는거에서,0
건파2500구해야하는데 낫으로는 안돼나?,0
<@&1033684430461620241> 하실분 있을까요!,0
송서현!!!!!!!!,0
지난번에 14살로 봤던거 같은데,0
어딜졸업함?,0
바이러스마냥 침투하네,0
먼저 패를 까셔야,0
분조장인가봐,0
5초안에 안나가면 겜꿀,0
기술 알려주는,0
노트북 올리고,0
'남욱' 변호사는 2009년 특정 업체에 대장동 개발권을 달라며 정치권에 로비한 혐의로 구속됐다 풀려난 전력이 있다. 2심 당시 '최재형' 부장판사(국민의힘 대선후보)는 2016년 3월18일 남 변호사에 대한 검사의 항소를 기각해 ‘무죄를 선고’했다. 검찰과 남 변호사가 상고하지 않아 2심 무죄가 확정됐다. 당시 재판과정에서 남변호사는 2008년부터 한나라당(국민의힘) 중앙청년위원회 부위원장으로 활동한것으로 알려졌다.,0
증발 나름 세요,0
튀김냄새..,0
안살꺼같음,0
i am chi...,0
코히의 베트남 서버를,0
gather31532,0
치아랑어울렷을것같응데..,0
네 안껴집니더,0
그렇게.빠른가,0
봐봐 이번꺼는,0
좀 알려주기 힘들었는데,0
아 의복무,0
<@&1198640397367398454> 내전 시작합니다~,0
여러운영중임,0
-# 이 사용자에게 연락하지 마십시오. 2024년 7월 26일자로 국가보안법 제 6조에 의거한 형사 사건 입니다. • 자세히 알아보기,0
끝이에요~,0
우리가 역할 안주면 그만인데? ㅋㅋ,0
알아서 생각혀,0
난 이제 친구랑 롤하러 갈래 그럼,0
서울대 가죠,0
이게 무슨 상황,0
근데 내가 지금 행뉴 역할 밑에인데,0
나 휴가때도 열어줘,0
호의 길이 어케 구했죠,0
그 2단계 인증 받는 이메일에,0
한번에 두개?,0
빙무제로 낫이면,0
잼민이가 내월드 열었는데 침공 ㄱㄱ,0
저 겉담,0
리듬플러스라고 제가 가끔가다 하는 리듬겜이 있어요,0
가만히 앉아서 할수있는데,0
내가 초대한방으로와,0
서버가 이쁘네요,0
현재 우크라이나 5표 v 러시아 4표,0
대검인가 그레이트 해머쪽아닌가,0
노 뿌리,0
돼지눈엔 돼지만 보여요.ㅋㅋㅋ,0
"얼굴 피자, 웃음꽃 피자",0
내일 죽었다 딱 기다려라,0
스페mbti,0
a90떠라,0
제한속도가 다르건 ㅏ해야하지않나,0
나 710,0
참 기대가 됩니다,0
180은 꼭 되야쓰겠어,0
내일 밖에 안나간다 하면,0
ㅁ 원신은 느러도 빨라도,0
그래도 행복하게 하루를,0
ㅁ 얘네 이제,0
레에에에에에에두,0
어 여자도 들어와도돼여,0
윈터#0209,0
halp,0
이렇게 만들어벌니다,0
전 3시간 전에 먹엇읍니다,0
저는 이제 레벨 너무 높아서,0
챔프 리메이크나 좀 해주지,0
없는 하늘씨가 1등이네,0
에푸님 해킹당했다고요?,0
사실은 반가워 하는것도 알고있단다.,0
패널티 ㄱㄱ,0
경매해,0
출석#20,0
장ㅇㅇ,0
커서 양도 많음,0
부지사가 어드 준다길래,0
그래서 걍 안함 ㅋㅋ,0
졸리다미,0
ㅇㅋ 내가 1등,0
그럼 제가할가요?,0
ㅈㅁ 손떨린다,0
현재시각 1시32분,0
아니라도,0
서진이 수학가르쳐주고있었음,0
카기리,0
나 공부 보통으로,0
점점길어진다,0
맞춰서 합니다,0
모바일 디코왜이렇게 많이바뀐건데???,0
어차피 준비보다는 운영이 중요한 컨텐츠이기도 하고,0
뭐애요?????,0
주주 너무 개긴다,0
일하고있었나본데?,0
ㅋㅋㄹㅋㅅㅋㄹㅋ 그건 그야,0
낫얻어야하는데에에에],0
원거리에서,0
인간 신체 스팩은 마태수가 종건보다 높은,0
하러 가는거얌,0
수퍼수퍼수퍼소닉,0
뭔가 이상하지 않을까여,0
가서 다시올게,0
내탓이야?,0
!ㅈㅅㅍㄱ 8 전부,0
은하고 스킨은 많은데,0
이제 그것만 하면,0
이해할려는 사람만 힘드니까,0
저 잠들기까지 걸린 시간 이번에도 40분인데,0
나 더바 꽤 있는ㄷ,0
몇년간 그대로...,0
드리프트 인정합니다,0
ㅋㅋ숏츸ㅋㅋ,0
들어가면 벤먹을걸요,0
아 님 수둥임?,0
@everyone 전투  하빈다 [ un 팀이랑 테러리스트 팀 나눌꺼임,0
야 나 영국 총리다 깝치지마라,0
한봉다리가 3인분 3.5인분이래 거짓말,0
예쁜시환 > 못생긴시환,0
나마네 kb국민,0
걍 엄마랑 해서 동생 낳아,0
트럼프도 온대,0
앞에선 저지르고 뒤에선 해명하느라 바쁘고. 그런대도 뻔뻔하게 사과 한마디 없이 그저 보좌관이 해명 다 했으니 그걸 보라고 말한다. 요상한 인간이 아닐 수 없는 비상식적 인물이다.,0
정신나간 건슬,0
아 여집합 아,0
그냥 무시하면대여,0
죄명이 적바하장 철회하라,0
악귀자식아,0
안될거 같다,0
조만간 아스날 같은 빅클럽,0
sign with microsoft,0
리썰 언제할거,0
저상태야,0
개판 잘도 한다,0
이년됐어,0
얻을수있는 어치d,0
엄마아니야?,0
남들에게 자랑할만한건,0
열심히 좀 다녀,0
구칠이의 마샬 그냥,0
모카오닥후,0
진지하게 너네 쫌,0
전에 카톡 정지먹었다가,0
태민이 안나오면,0
니얘기 하지말고 가치관도 없는 인간아,0
님들아 이사람 잘생김?,0
넣어 줘요,0
ㅎㅅ네 고수,0
추계2교 이천시 대한민국,0
그거 결론마멜요새최강이옄,0
어 어짜라고,0
만들거 같다,0
ㅁㅊ 시험 d-6,0
바부 노몰이라고 이써여 ㅇㅅㅇ,0
실밥닮은 샘낑ㅂ먀,0
인생이네,0
왜케 구린것같냐,0
알림오는걸,0
잔다며 돼지야,0
이지키카,0
샤하샤하 먼가,0
소리랑 똑같은 말안데,0
님들아 저 조잉하셈,0
노르망디에서의 패배  - 또다른 갈리폴리다!,0
그게 없음 그거,0
궁디 씨 욕이 느셨어…,0
무엇보다 롯월보다 에버랜드파,0
저번에보니,0
이거 진짜 옛날 텍쳐임?,0
굳이 이 일에 판견해서,0
기메링 이라던데,0
vpn에만,0
나온다 50% 앙아온다 50%,0
아미앵 점령,0
먹음 2갠데,0
역시 든든해!,0
재탕아니냐 ㅋ,0
태현아 이거 어떰 쩔지않음?,0
크리에이트 겁나 복잡하네,0
아니 이건 또 뭔소리야,0
삼성테레비 애플뮤직,0
레두야레두야레두야레두야레두야,0
보호 ㄱㄱㄱㄱ,0
다음에 재수한다고 또 받아,0
개 아깝네,0
나이트인데요님,0
숙청해야한다,0
므죄도 근성 1왈이라,0
502 5만원에 산것같은데,0
커피는 연아커피,0
양보 한다,0
하루종일 올린다,0
저와같은,0
그거 지구맛 와인 있잖아욤,0
먼 데려가,0
난 저런적이 없는데ㅔ,0
크루원을 위해..,0
니가 쓰라며 ㅉㅉ,0
말 같지도 않은 소리 마라~ 말 같은 소리만 해라! 교도소에서 먹었던 뜨끈한 보신탕 생각나는구먼~ 쩝쩝떱쩝 츄릅핡핡핡 짭짭쓰~~~~!,0
혹시 맹호간첩은,0
베르사유랑 녹피떠서,0
기자가 장관보다 높네 ㄷㄷ,0
마양님 처형식인가,0
뜨면 내 정신에 문제가 생길거야,0
쿠파 드레이븐임?,0
아씨 진짜 앶날애기랑 떠난.발려.동물 생각하면,0
막바지에 후렴을부르니까모르지,0
그냥 콤보는,0
만든건너잖아,0
조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방조신tv 안티팬 단톡방,0
우리나라 아직 창고에 m1헬멧 돌아다님,0
카톡안봄?,0
삐진거어니죠,0
못보게 한다(?),0
어 사기다,0
블피계정이지,0
승오씨 07끼리가죠,0
다함께차차차 마렵노,0
세상에서 제일삐진 메헤얼굴 루나리안,0
1트 보스 ez.,0
디바 상의 언제 얻냐,0
교수님 : 자네는 f일세,0
문제 잇는것같아,0
미리 말안한건데,0
그거 통쾌함 개쩔었는데,0
대가리 트리플 악셀로 돌려버려,0
노무현을 던져!,0
마멜님 쳐냄,0
똑같아 맨날 18,0
쿼트만내놔 ^^,0
지금 쯤 울프 나보고 장애라고 하겠지 뭐,0
아닌거 같다고여,0
진짜 방구석 찐따,0
왜캐 자챗,0
대한민국 도배 ㄱㄱ,0
인증같은 거 잇나,0
냅둬유 개덜걱정은 왜헌댜,0
? 저건,0
초등학교 반장 선거도 결과에 깨끗이 승복한다. 그것이 민주주의다. 최선을 다하고 졌으면 그걸로 깨끗하게 물러나라. 더 추해지기전에...,0
이미 그런 여자는,0
니대통령되면 국토부장관 유영규시키고 법무부장관 김남구기시키는 꼬라지 보것네. 이 거짓말 위선쟁이야,0
혹시 질김뾰족함 등등 과 같은 옵션들이 어떤 효과인지 알수있을까요?,0
주제를 정하듯이,0
그림그려야함,0
유튜버가 그거 아님?,0
발가락 여덟개때렷나봐요,0
정신적 치유좀,0
이지메 ㄷㄷ,0
데니갱이 규칙,0
스피드 젤리를 이용하라는건데,0
좀비고 한정 개고수,0
하여간 찌라시들~,0
살려주세요오오오오오오,0
민재햄이 빠져버린 대한민국,0
분명 딜은 겁나 쌘데,0
ㅁ 그날 하루종일 재획하고 느낀게,0
노무현은 국민들한테는 머리 숙이지만 남들한텐 안숙인다,0
뭔 미친짓을해도,0
그냥 니네자랑이나해,0
국민이 마루타에 시험용 쥐네요,0
거절하낟.,0
약간얘들아,0
뷔페에서 봤음,0
팀운 그냥,0
여자친구는 개 떡같은 성격 아님?,0
일본 조2위 대한민국 조 1위 = 16강부터 한일전,0
아무리찾아도안보여서요,0
그거 히상병,0
저러고도 조민이 대한민국에서 살아간다는 건 부러운 일이다. 나는 그정도 철판 못깔아...,0
자살당할지도 모른다. 진짜 철저하게 보호해야한다. 검찰청안에서도 뛰어내리더만.,0
진지하게 방파줄테니깐,0
오 요리 잘하는 여자아아ㅏ!!!!!,0
!!play 저기야,0
그냥 가라고,0
talk 칼리드 가사,0
후아구나,0
퍼블당할거면서,0
그거 3분요리 차량,0
예능 프로 인기 많아지니까 불편러들 생기는건 어쩔수 없는 루트인가.. 이 예능또한 같은 루트 밟는구나,0
개구리 구이 냄새,0
이재명이가 당황했다,0
진짜속상하네#kr1,0
일본군벌 반란 일으킴 ㅅㄱ일본군벌 반란 일으킴 ㅅㄱ일본군벌 반란 일으킴 ㅅㄱ일본군벌 반란 일으킴 ㅅㄱ일본군벌 반란 일으킴 ㅅㄱ일본군벌 반란 일으킴 ㅅㄱ,0
**korea army training center **,0
ㄴㄴ 저새기 비비큐랑 내 앞에서 마송팀 가면 심장찌른다했는데,0
보다 못생김,0
보지마봐,0
그거 머라고 하지,0
이지율 조심해아,0
민주당이나 국짐이나 그것들이 그것이지,0
재명이 끝났네! 구속하라!,0
"!!p 댄스홀(ダンスホール, dance hall) - mrs. green apple / cover by lilpa",0
부모에게는 귀한자식이지만 부모빼고 모든사람들에겐 쓰레기이다 그것도 재활용도 안되는 최악에 쓰레기,0
지비지비애기들이 던져준거야,0
더이상 쓰레기가 되고 싶지가 않은데..,0
어린 여자아이들이,0
server *,0
나보다 레벨도 적은것들이,0
이재명 윤석열 모두다 국감 특검으로 사시비비를 가려서 죄있으면 감옥에 처넣자,0
소바이 못생김 항공타고 똥싸던 응체스터 가기,0
신천지가 신천지하고있군,0
히사시부리 >_0,0
나보다 못하는것들이,0
너랑 브롤하면 하루종일 헤야됨,0
1. 인상을 남겨라 2. 사이드 느낌 플러팅 아닌 플러팅 해라,0
키배 / 디도스 • 어택같은 사이버해킹 / 욕배,0
저새기 왤캐,0
알고보니 진짜 선미였고,0
유승민 엄마 동학사 신도 총회장,0
니가 못생긴거 아닐ㄲ,0
굿할 시간이다,0
아마 경찰들이,0
전역난동 내가뭐민주당마냥,0
헉 게이 🔥🔥🔥🔥🔥,0
알고보니까   팀랭저녁이더라?,0
다공이 맨날 저러니까,0
일단 저희 연합을…,0
종이가~ 떨어진다~,0
님이 살랴야ㅑ죠,0
코시 쟤 겁나 헨타이였자나!!,0
아는척 ㅊ하다가 ㅈ개망신 ㅊ당하지말고,0
됐당ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,0
!play  그날에 나는 맘이편했을까,0
스트릿패션 근데 멋잇던데,0
재현 애미다,0
하하 근데 유튭을 못본다니,0
광대공포증있는데,0
흑제레 쓸사람,0
학교 잘 다녀오고,0
동윤아 덱 알려줄까,0
회장 부회장이 한번에 정해지는식,0
그지,0
그래 가지고...,0
잠죽자해야죠,0
오타쿠입니다,0
다하느라,0
제일 한가한 큐아링 금장이,0
잘생김 ㄷㄷ,0
포켓몬 : 따라큐  특성 : 탈  성격 : 명랑  개체값 : v v v x v v <>  가격 : 150만원,0
"erm, what the hecky",0
찐다는 사람도 있어서,0
우와 스타다,0
초기화해야 정상임 안하면 사람들 난리남..,0
해놓으셈,0
그럼 뭘로 해야 구해지나요,0
우팅에이펙스 프로 미니레이저 헌츠맨v3프로 미니중 어떤게 제일좋나요?,0
<@603844714629824527> 처리 완?,0
오늘 걍,0
귀여운게 좋다,0
내 알을 왜 때,0
너무 사고 싶었는데,0
김씨 나오는거지,0
메시지 한번씩만 줘라,0
롤 하실뿌운~~~~~~,0
있었던거에요,0
알로항이 삭제하는거에요,0
뒤에 이모지가 좀 이상한더,0
쿠키 🍪 아 넵 감사합니다 ㅎㅎ 네 ㅋㅋ ㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ 아 넵 감사합니다 ㅎㅎ 네 선생님 저 오늘 하루 종일 아침 식사 🍽 아 ㅇㅇ 아 ㅇㅇ 아 ㅇㅇ 나 이거 좋음 가운데 한 명 연예인 난 귀요미,0
갈티곺ㄴ,0
근데엄지는다지가안되잔하요,0
중력얻음,0
그 사진 뿌리지마요 <,0
없는 것 같음 x 없음 o,0
자기가 말했나,0
심심해 오바들,0
내가 석원한테 송금내용,0
고감씨랑,0
내알빠아인교,0
@everyone 다들 시험 ㅎ으ㅡ,0
프세카 해요(?),0
하지만졋죠,0
그 전쟁이랑 영토확장아 전부가 아닌,0
오 화이트님이다,0
한적이 없다인데,0
!!p 나지완 응원가,0
뇌물은 에푸한테만 받음,0
じゃあ明日もゲームしないの？,0
🏰 밤샘수다 동아리 신청 양식 🏰    1. 가입하고 싶은 동아리 : 에너지 위너  2. 닉네임 : 가니  3. 나이 : 20  4. 활동 시간대 : 오전11시 ~ 새벽 4시(가끔 달라질 수 있어요!!)  5. 지원 동기 : 좀 더 다양한 사람들과 얘기도 해보고 싶고 게임을 더 즐기고 싶습니다!! 조금 낯은 가리지만 열심히 말하고 얘기해보려 무한히 노력가능해요!!  6. 동아리장 태그 : <@&941244147942166618>  <@&1175496639243358299>,0
마루코는 아홉살,0
ㅋㅎㅋㅅㅋㅎㅋㅎㅋㅎㅋ,0
질렸거든,0
우가족이면,0
좋은 생각이얌,0
안에서 밖에 못보나,0
요즘 학교에서 당근칼이 유행한다고해요 ㅋ,0
쩔수지?,0
앗 힘드시갰내연,0
잼와대 재공사하는데,0
2분 지났잖아,0
위로서잖아,0
미리네,0
하데 스닉픽 보면,0
아 이렇게 넘어와서,0
걔 저랑도 저렇게 싸워요,0
옛 기록들,0
제발 기대는 하지마,0
♪(*^^)o∀*∀o(^^*)♪,0
평소의 유투브가 양반일 정도네,0
-# 경험치 채굴중입니다.. 해당메세지를 무시해주세요. 투리에게 디엠하시면 경험치 퍼드립니다 :) 1247959509201326190 4980,0
흠....오랜만에 기강 한번 잡아줄까,0
하루야 카루시엘은 살아있다 틀어,0
국무총리는 누구됬나요?,0
님도 게이 하세요,0
rap들이 정말fresh 하군요,0
아니 애초에 카라가,0
휴전,0
음 심오해,0
아노잼마법고말고래더나라이브틀어주새요,0
that im fine..,0
고민이 모얌?,0
나 근데 나래두,0
믓찌시네요,0
디바 세트 얻으면 줄수있음?,0
ㅇㄴㅇ 슬배 신전 좀 가지라고,0
핑님 돈 뜯으셨습니까/,0
뭐죵? ㅋㅋㅋㅋㅋ,0
미쳐 날뛸꺼 같네여,0
혼자 모니터 보면서 개쪼개고있고,0
멘션하라고 한거 아니라,0
<@&1291038813443063818>  ```공지 확인하신 분들은 투표 참여 부탁드립니다.```,0
잠수 좀만 타겠,0
라이브 아니네...,0
니삶아서 앙하고먹어버린다?,0
남이 도 쎌껄요 오니라 ㅋㅋ,0
양 많아요 진짜,0
오장애 ㅋ,0
저따위를.,0
계속 떨어져서 ㅠ,0
우리의 지난 주 츠요우 퇴치사건 잊으셨나요,0
오점무?,0
펌하고,0
용무제+해지10개로 게딱지 구합니다,0
핵저장고점령,0
# 지금은 일렉으로 탄생,0
사이버 지식들 보는 방임,0
근데 243?,0
결론내린 뒤 ppt 짜고,0
이터널 리턴 같이 하실분 !! 즐겜이에요 ! 제가 초보라 양해 부탁드립니다 !! 갠디주세용,0
내가 손가락 장ㅇ인인거 알잖아,0
궛으로 니현쩔더라 ㅋ,0
게텍이는 죽은건가,0
사야되겟노,0
-# 경험치 채굴중입니다.. 해당메세지를 무시해주세요. 투리에게 디엠하시면 경험치 퍼드립니다 :) 8683,0
재예전엔,0
잠 시만,0
로블 개노잼,0
단거해여,0
끝내긴 해야하지만,0
만들고만 있음요,0
나도봔어저건,0
강아지 귀엽겠다🥺,0
아시끄러방송,0
땅콩총님이랑 대화할께 있는데,0
zzzzzxzxzxzzzzzzxzxxzxzxzxz,0
된모가 오랜만에 노방종하고싶었나.?.?.,0
곧 끝난다 영화,0
아니 여기서 하자니까 ㅋㅋㅋ,0
<> <> <> <> <> <> <> 남스/윰은 서폿 확정이구 나머지 분들은 가고 싶은 라인 or 가기 싫은 라인만 말해주시면 됩니다,0
팍스 스페인카나,0
평균 28점,0
나를 움직이게 만드는 드래곤은,0
다원시스 라떼 코코아요,0
비트였음,0
ㅊ디휴,0
재밌는 거만,0
오연서 언팔했음,0
no it was an perosn here but my old acc was katty but got put for deltlon now this my new acc so im the same perosn but new acc,0
나중에 승진 누구?,0
레오는 그 외에 사항,0
감염되는거아닐걸???,0
땅이부족해요,0
!!p 코요테go,0
나 올ㄹ 많이나댐,0
# 모자 가지마,0
당시니 먼저 시비털어서 1대3으로 만들어서 너무 힘들어 할소리가 맞나요?,0
명월 국민학교,0
어그로 한번,0
밖을 안나가서 눈이 오는지 안오는지 몰라,0
롱블 판정이 좀 너무 과한 것 같아요,0
커파 경치 제대로 줌?,0
발로하러 갔노,0
팀짜는 시간하고 하면,0
아 싸우는맛에 보는거임,0
✦•┈๑⋅⋯ ࿔‧ ֶָ֢˚˖𐦍˖˚ֶָ֢ ‧࿔ ⋯⋅๑┈•✦  <@&1306587153546874890> 저희 계절서버에 새로운 뉴페이스 분이 오셨습니다! 모두 반갑게 맞이해주세요 <a:6q:1307346110230171740>   <@945271371544559636> 님 계절서버에 오신 것을 환영합니다!  저희 서버는 계절 컨셉으로 예쁘게 꾸며져있고 귀여운 이모지들도 많은 서버입니다 <a:5q:1307318623035068507>   <a:3q:1307316844641779726> 규칙은 꼭 읽고 따라주세요! <#1307408309787164822>   <a:3q:1307316844641779726> 많은 분들과 친해지고 싶다면 <@&1306635898372358244> 또는 <#1306537334593945631> 방에서 <@&1306635731044798495> 멘션해주세요! <a:3q:1307317693308862585>   <a:3q:1307316844641779726> 뉴페이스를 제거하고 서버원이 되고 싶으시다면 <#1306537790175182869>   <a:3q:1307316844641779726> 저희 서버에 대해 자세하게 알고 싶으시다면 <#1306535362331545630>   저희 계절서버에서 잘 지내봐요 <a:7q:1307361583982448651>,0
응애 나 팽이 몇개나 산거지?,0
저거 메이드 인 차이나인가,0
여친이랑 통화중,0
며칠이 지나도,0
빵코엄마 리즈시절,0
외골격 모자 풀옵만들려면 재료 뭐넣어야해요?,0
q를 라인 미는데 쓰잖아요,0
뭐라노 게이야...<:7943bruh:1202193756514684948>,0
부산앞바다나가가지고원양어선타는게훨씬많이잡겠다,0
그만ㅅ해,0
"한판만 해보고싶음니다,,",0
다른반 애랑,0
그게 뭐다,0
전 엘티지 이러니까 이상한데,0
플다 경쟁 하실 분,0
지이ㅏ,0
므웅...ㅍㅍ,0
궁키면안됬음?,0
노예야.,0
부대 격상은 육본쪽에서도 얘기를 해봐야하는거라,0
때려넣어봤는데 뭐가 안되면,0
계단청소 아침에 5분씩하면,0
서버 들어가고싶다아앙,0
진정한 야인으로 거듭나시는건가..?,0
235분 남았다,0
발로란트 할맛 안난다~,0
ㅠㅠ웅웅,0
그거는 내일,0
간호사+아홀로틀,0
초반에 무력으로 줘패놨잔,0
!하루#7768,0
존예다!,0
퉤.,0
개구리차네요,0
워리 착하지?,0
-# 경험치 채굴중입니다.. 해당메세지를 무시해주세요. 투리에게 디엠하시면 경험치 퍼드립니다 :) 8646,0
12. 캐릭터 삭제 '동의' 입력시 월드에서 추방 됨,0
연애는 항상 대비하는것  -연애박사 김히용-,0
제 닉네임은 언제 바뀌죠..?,0
뭐라하러,0
타격없음ㅋ,0
해군 엘레트,0
응애 나  챔밴줘(?),0
저랑 성준씨를 보십쇼.,0
솨아아아람~~,0
ㅋㅋㅋㅋㅋㅋㅋ 오니,0
저게 제 드림카였었씀,0
중3아닌겨?,0
왜 안찾아질까,0
친추 너가 보내,0
지금 검사랑 변호사가,0
민식도,0
채팅치지마봐,0
그거 열매능력치 안찍고,0
기린 얘 내성 머선일이고,0
내가 태디냐고,0
너는 아닌거처럼 말하네,0
!ㅈㅅ ㅍㅁ 엘리아스 40조,0
진짜 짤렸네,0
니가 좋아하는거 있잖아 막 핼리콥터에ㅐ서 총 쏘는거,0
어휴알앗어 ㅋ,0
군보다,0
나 다루라고 불러,0
저희는 돌개라 불렀어서,0
10분째 기다리고있는데,0
브섭 로벅스 적은거 가져오면,0
나는 가끔 눈물을 흘린ㄷ....,0
묵님이 미래인가,0
ㄹㅇ 금발랏음,0
3점 ..,0
돈쭐 하면 또 찰싹단이지,0
로제님아,0
선미님 성별이 남자임?,0
건조된질3가죽이랑 건조된두꺼움1 옥스가죽이여...,0
어우 성헌 취향,0
